datetime,content,title
2018/10/17 8:31,【近一个月券商调研147家公司 “中小创”成主攻方向】近期，券商的调研步伐有所放缓。近一个月，有78家券商对147家上市公司进行调研，共调研410次。其中，雷科防务、立讯精密、立昂技术、宋城演艺均被12家以上券商密集调研。从行业分布来看，券商调研的上市公司主要集中在机械设备、信息设备、电子、交通设备、医药生物、轻工制造等热门行业。同时，“中小创”依旧是券商调研的重点，但相比上月有所缩减。券商调研中小板及创业板公司合计107家，占比72.79%。（证券日报）,
2018/10/17 8:30,上海证交所上日融资余额下跌0.9%，至4753.1亿元。,
2018/10/17 8:30,【首钢园自动驾驶服务示范区正式启动，北京冬奥会期间园内无人车将达百余辆】首钢与清华大学汽车工程系合作，开展自动驾驶场景规划和科技冬奥项目示范；与京东、美团点评、智行者、新石器将在无人物流服务等领域开展合作；还将与中国联通等单位合作，建设基于5G的自动驾驶和车联网基础设施。按照计划，到2022年冬季奥运会期间，园内无人车将增至100余辆引入首钢、百度、阿里等社会资本驱动无人车开展奥运示范运行。（北京日报）,
2018/10/17 8:29,【“变味的酱油”：部分生产工艺流程不到位 新标准实行或引发洗牌】江苏省消费者权益保护委员会（“江苏消保委”）近日发布的酱油产品比较试验报告显示，在120个样品中有29个不符合国家标准，问题集中在标签标识、营养成分标注（明示）和品质指标方面，涉及海天、加加、李锦记等品牌。分析师称，“对于酱油出问题的原因，很多都是生产工艺中不严格执行相应流程造成的。” 2019年12月将要实行《食品安全国家标准酱油》新标准。（21）,
2018/10/17 8:24,【证监会推进完善上市公司股份回购制度后续立法程序】证监会近期提出的关于完善上市公司股份回购制度的修改建议已结束征求意见。证监会法律部副主任刘辅华昨日在“北京金融法治环境建设研讨会”上透露，证监会目前正在积极推动与该制度相关的后续立法程序。刘辅华表示，金融生态包括众多要素，法治环境建设起到了举足轻重的作用。他在会上介绍了近年来证监会不断推动全面依法治国各项举措在资本市场的贯彻落实情况。（上证报）,
2018/10/17 8:19,【早间公告】裕同科技：实际控制人提议公司回购5000万元-2亿元股份，回购价格不超过60元/股；此外，部分董监高拟自三季报发布后6个月内合计增持1400万元-4200万元股份。,
2018/10/17 8:18,【渤海油气资源勘探获重要突破】日前从中国海洋石油渤海石油管理局（简称“渤海油田”）获悉，渤海油田的“渤中19—6”构造钻探获高产天然气流。这是渤海深层天然气勘探首获领域性突破，有望在中国东部老油区找到较大的天然气田。（人民日报海外版）,
2018/10/17 8:15,【经济日报：社保征缴规范化与企业负担轻重无关】经济日报刊文称，从本质上看，社保征缴规范化和企业负担轻重之间并无矛盾。无论是社会保险部门征缴，还是税务部门征缴，都是依法征缴。过去部分企业逃缴、少缴社会保险费，对于按照实数缴纳的企业来说并不公平。 总体上看，税务部门征收社保费的地区，费基逐年做实、费率稳中有降，并未出现过社会所担心的企业负担大幅增加现象。相关部门要抓紧时间，深入调研，精心测算，及时推出较大幅度降低费率和调整缴费基数政策措施 。,
2018/10/17 8:10,美国总统特朗普：我们将修建（边境）墙。,
2018/10/17 8:08,【人民日报海外版：外资撤离论完全站不住脚 更多积极有效利用外资的措施还将陆续落地】人民日报海外版刊文称，所谓的“外资撤离论”，是一些媒体或机构将个别外企离开中国的情况放大为“外资撤离潮”，忽视了大批外企进入中国市场的现实。近期，宝马、福特、埃克森美孚、巴斯夫等跨国企业，或是在中国增资，或是宣布即将对中国市场进行大规模投资。更多积极有效利用外资的措施还将陆续落地，中国将继续并且长期成为外商投资的热土。,
2018/10/17 8:00,"【亚股高开 追随隔夜美股大涨态势】 日股日经225指数开盘涨1.1%，至22,806.59点。澳洲ASX 200指数盘初涨0.9%。隔夜科技公司发力推动美股大反弹，创下逾六个多月来最大涨幅。欧洲Stoxx600指数亦上涨1.6%，创下半年来最大涨幅。",
2018/10/17 7:57,Netflix盘后一 度大涨16.4%，Netflix预计第四季度流媒体订户总数增加940万，高于分析师预估。,
2018/10/17 7:55,【半导体公司Cree业绩超预期 股价大涨】半导体公司Cree周二大涨7.2%，在费城半导体指数中表现第二，盘后公布的第一季财报整体好于预期。分析师表示，Cree此前被过度看空。公司第一季经调整每股利润报22美分，高于预估的12美分，股价在盘后一度上涨3.8%。,
2018/10/17 7:54,新疆交建拟在深圳发行6500万股A股，预计募集资金使用额为4.19亿元。,
2018/10/17 7:53,【市场持续调整 又有3只分级基金触发下折】昨日，成长B级、一带一B、E金融B等3只分级基金触发下折。而国庆长假后，发生下折的基金已达到10只。业内人士指出，去年5月1日分级基金新规实施以后，该类产品流动性减弱，有些产品流动性几乎丧失，份额和规模都在大幅度萎缩。弱势行情下，采用杠杆策略的分级B基金今年以来亏损严重，投资者需提防流动性等投资风险。,
2018/10/17 7:52,【上市公司逆势减持惹质疑 A股重要股东月余套现近120亿】9月至今，包括董监高、控股股东以及持股超5%以上的股东等在内，上述重要股东累计减持额已接近120亿元。西南证券分析师张刚表示，按月计算，两市9月单月的日均成交金额环比略有缩减，为2014年8月份以来最低水平。但意外的是，当月产业资本减持市值比8月份翻倍，为年内第三高。特别是深市中小板、创业板公司仍为被减持的主要群体，占公告减持公司家数的七成多。（21）,
2018/10/17 7:50,【经济日报评论：提振股市信心终靠改革开放】经济日报刊文称，从资本市场自身的改革开放成果看，A股市场化、法治化、国际化水平不断提高，完全没有必要妄自菲薄、丧失信心。经过近期风险集中释放，目前A股总体估值合理，部分行业和公司发展前景良好，投资者不该从市盈率和成交额数据中发现恐惧，而应看到股市的韧性和投资机会。稳定和提振股市信心离不开两个维度：既要考虑新股发行制度改革、金融牌照放开、完善基础性制度等资本市场改革开放的“分内事”，又要跳出股市“自留地”，用战略思维、底线思维和创新思维，站在国家经济发展高度思考深化改革和扩大开放对于股市健康发展的内涵和作用。,
2018/10/17 7:49,【近一个月券商调研147家公司 “中小创”成主攻方向】近期，券商的调研步伐有所放缓。近一个月，有78家券商对147家上市公司进行调研，共调研410次。其中，雷科防务、立讯精密、立昂技术、宋城演艺均被12家以上券商密集调研。从行业分布来看，券商调研的上市公司主要集中在机械设备、信息设备、电子、交通设备、医药生物、轻工制造等热门行业。同时，“中小创”依旧是券商调研的重点，但相比上月有所缩减。券商调研中小板及创业板公司合计107家，占比72.79%。（证券日报）,
2018/10/17 7:49,【证监会细化再融资审核，募资不得变相他用】近日，证监会向券商下发《再融资审核财务知识问答》与《再融资审核非财务知识问答》，细化了再融资审核要点，其中明确通过配股、发行优先股或董事会确定发行对象的非公开发行股票方式募集资金的，可以将募集资金全部用于补充流动资金和偿还银行借款，但不得以补充流动资金和偿还银行借款为名，变相将募集资金用于其他用途。募集资金原则上不得跨界投资影视或游戏。,
2018/10/17 7:48,【证监会细化再融资审核，募资不得变相他用】近日，证监会向券商下发《再融资审核财务知识问答》与《再融资审核非财务知识问答》，细化了再融资审核要点，其中明确通过配股、发行优先股或董事会确定发行对象的非公开发行股票方式募集资金的，可以将募集资金全部用于补充流动资金和偿还银行借款，但不得以补充流动资金和偿还银行借款为名，变相将募集资金用于其他用途。募集资金原则上不得跨界投资影视或游戏。（证券日报）,
2018/10/17 7:45,"【四季度股权质押到期市值预计高达3156亿元】截至昨日，A股市场质押股数6361.86亿股,质押股数占总股本的9.93%，市场质押市值约为4.91万亿元。其中，68%的质押方是券商。随着A股持续下跌，越来越多上市公司相关股东的股权质押被暴露在了风险之中。截至昨日，两市共584只个股股价低于相关股东质押的平仓线。此外，华泰证券研究所研报表示，预计今年四季度股权质押到期市值将达3156亿元，其中12月达到全年最高，约1298亿元。（证券日报）",
