news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,新材料,,普利特,中游,中游,,Industry: Materials.,光莆电子股份有限公司,Materials
第一类新闻,燃料电池系统,,本田,上游,下游,,Industry: Energy,五十铃,Energy
第一类新闻,通信基础设施,,中国铁塔股份有限公司,中游,上游,,Industry: Telecom,贵州省人民政府,Telecom
第一类新闻,风能和太阳能,,欧洲重建与发展银行,中游,中游,,Industry: Energy,塞尔维亚政府,Energy
第一类新闻,风电、光伏、储能,,湛江风力发电有限公司,中游,下游,219亿元,Industry: Energy,内蒙古乌兰察布丰镇市人民政府,Energy
第一类新闻,农业装备,采棉机,星光农机,上游,下游,,Industry: Industrials,新疆银丰,Industrials
第一类新闻,工程机械,原材料,交通银行湖南省分行,下游,上游,220亿元。,Industry: Industrials,三一集团,Industrials
第一类新闻,海关,,中国海关,上游,中游,,Industry: CD (Consumer Discretionary),WCO,CD
第一类新闻,直升机,空中客车,航空公司,下游,,43。,Industry:Industrials,,Industrials
第一类新闻,人工智能,,ServiceNow,中游,中游,,Industry: IT,微软,IT
第一类新闻,航天科技,,银河电子,中游,,3000万元。,Industry: Industrials,上海格思航天科技有限公司,Industrials
第一类新闻,集装箱,,中外运集装箱运输有限公司,上游,中游,空。订单金额：空。,Industry: Industrials,招商轮船全资单船公司,Industrials
第一类新闻,土地,,上航,中游,下游,31.6亿元,Industry: RealEstate,东航,RealEstate
第一类新闻,网络保险,,汇丰银行,中游,中游,空。,Industry: Financials.,Cyberwrite,Financials
第一类新闻,锂离子电池,高能正极材料,丰元股份,下游,中游,10亿元人民币,Industry: Materials,山东丰元锂能科技有限公司,Materials
第一类新闻,新能源汽车,,恒大新能源汽车,"下游,,,中游",,208.95亿港元,Industry: Industrials,,Industrials
第一类新闻,新能源汽车,,恒大新能源汽车,"下游,,,中游",,208.95亿港元,Industry: Industrials,其他认购方,Industrials
第一类新闻,电子元器件,,博实（苏州）智能科技有限公司,中游,下游,4396万元,Industry: Information Technology (IT),内蒙古通威硅能源有限公司,IT
第一类新闻,教育,乐高,学而思,下游,,空。,Industry: CD (Consumer Discretionary),,CD
第一类新闻,电池,4680电池,,,中游,空。,Industry: Materials.,欣旺达,Materials
第一类新闻,城市客运枢纽,,中工国际,中游,下游,9.45亿元,Industry: Industrials,YIHAI,Industrials
第一类新闻,钢结构,,大地钢构,中游,下游,10.74亿元，1.27亿元。,Industry: Industrials.,万华物资,Industrials
第一类新闻,氢燃料电池,,东风,中游,"上游,中游,中游,中游,上游",,Industry: Energy.,"东风商用车有限公司,国氢科技",Energy
第一类新闻,PCB系列产品,奥士康,英伟达,上游,,,Industry: Industrials.,,Industrials
第一类新闻,干线物流,换电产品,"宇通客车,,,空,,,",,,空。,Industry: Industrials.,,Industrials
第一类新闻,干线物流,换电产品,"宇通客车,,,空,,,",,,空。,Industry: Industrials.,,Industrials
第一类新闻,电气元器件,,南阳金冠智能开关有限公司,"中游,,,下游",,订单金额：空,Industry: Industrials.,河南广盛建安建设工程有限公司,Industrials
第一类新闻,电气元器件,,南阳金冠智能开关有限公司,"中游,,,下游",,订单金额：空,Industry: Industrials.,河南锦冠电力工程有限公司,Industrials
第一类新闻,液化天然气（LNG）运输,,沪东中华造船（集团）有限公司,上游,下游,33.3亿元,Industry: Energy,两家单船公司,Energy
第一类新闻,人工智能,Llama 2,联发科,上游,上游,空。,Industry: IT,Meta,IT
第一类新闻,新能源储存,,普裕时代新能源科技有限公司,中游,中游,,Industry: Energy.,浙江清华长三角研究院,Energy
第一类新闻,新能源汽车,,亚太股份,中游,下游,,Industry: Industrials,特斯拉,Industrials
第一类新闻,建筑业,安置房建设项目,浙江省二建建设集团有限公司,中游,下游,18.87亿元。,Industry: Industrials,中科瑞城设计有限公司,Industrials
第一类新闻,钢结构,,精工钢构,中游,下游,9692万元,Industry: Industrials,长鸿高科集团,Industrials
第一类新闻,石油,柴油,奥地利石油公司,上游,中游,,Industry: Energy.,慕尼黑储油站,Energy
第一类新闻,硅铁,,云海金属,中游,下游,"173,867.44万元",Industry: Materials.,甘肃腾达西铁资源控股集团有限公司,Materials
第一类新闻,电子后视镜,,伟时电子,中游,下游,,Industry:IT,B公司,IT
第一类新闻,超低温压缩机,东贝集团,美的,下游,,空。,Industry: Industrials,,Industrials
第一类新闻,二氧化碳回收项目,中国石油大庆石化公司,中交,下游,,订单金额空,Industry:Materials,,Materials
第一类新闻,737飞机,Spirit AeroSystems Holdings Inc.,波音公司,下游,,风险,Industry: Industrials.,,Industrials
第一类新闻,稀土,,金力永磁,中游,上游,空。,Industry: Materials,中国稀土集团,Materials
第一类新闻,稀土,,金力永磁,中游,上游,空。,Industry: Materials,北方稀土,Materials
第一类新闻,网络综合代维服务,,中贝通信,中游,下游,7.44亿元。,Industry: IT,中国移动,IT
第一类新闻,汽车零部件,,欣旺达,中游,中游,,Industry:Industrials,理想,Industrials
第一类新闻,EDA,,上海合见工业软件集团有限公司,中游,中游,空。订单金额为：空。,Industry: IT,北京华大九天科技股份有限公司,IT
第一类新闻,房地产,,我爱我家,中游,中游,空。,Industry: RealEstate,第四范式,RealEstate
第一类新闻,OLED电视面板,LG Display,三星,下游,200万块,,Industry: IT.,,IT
第一类新闻,充电设备,,森源电气,上游,下游,,Industry: Industrials.,中国石化河南石油分公司,Industrials
第一类新闻,镍矿,,BMU,中游,下游,$775.8万美元,Industry: Materials.,MSS,Materials
第一类新闻,专业订单系统,,金证股份,中游,中游,空。,Industry: IT,中信建投证券,IT
第一类新闻,机械零部件,,海锅股份,"中游,上游",,小批量订单。,Industry: Industrials,"SKF,TIMKEN",Industrials
第一类新闻,尼龙6切片,,神马股份,下游,上游,1.48亿元,Industry: Materials,中国平煤神马集团尼龙科技有限公司,Materials
第一类新闻,矿石,宝钢股份,宝武原料公司,中游,,空。,Industry: Materials,,Materials
第一类新闻,重力储能,,江苏能楹新能源科技发展有限公司,中游,下游,,Industry: Energy.,怀来县人民政府,Energy
第一类新闻,人工智能产业,,百度,中游,下游,,Industry: IT,北京市门头沟区政府,IT
第一类新闻,动力电池,,领湃科技,上游,下游,,Industry: Materials,,Materials
第一类新闻,5G通信,数字中频、收发信机,,,上游、上游,空。,Industry: Telecom.,信科移动,Telecom
第一类新闻,新能源材料,,利民股份,中游,中游,空。,Industry: Materials,金晖股份,Materials
第一类新闻,航空发动机,,中国航发,中游,中游,,Industry: Industrials,中国交通建设集团,Industrials
第一类新闻,人工智能产业,,百度,中游,中游,,Industry: IT.,格力集团,IT
第一类新闻,储能市场,,达志科技,上游,中游,,Industry: Energy.,多家客户,Energy
第一类新闻,新能源,,新疆中绿电,"中游,,,上游,,,中游,,,中游,,,中游,,,中游,,,中游","上游,,,中游,,,中游,,,中游,,,中游,,,中游,,,中游",空。,Industry: Energy,新疆华美胜地旅游,Energy
第一类新闻,试剂耗材,,莱伯泰科,中游,下游,,Industry: HealthCare,广电计量,HealthCare
第一类新闻,汽车电子,,华阳集团,中游,中游,,Industry: Industrials.,吉利,Industrials
第一类新闻,EDA,,上海合见工业软件集团有限公司,,,,Industry: IT,北京华大九天科技股份有限公司,IT
第一类新闻,配网设备,,宁波奥克斯智能科技股份有限公司,中游,下游,1.78亿元,Industry: Utilities,南方电网,IT
第一类新闻,复合集流体,,先导智能,下游,上游,,Industry: Materials,,Materials
第一类新闻,客车,安凯牌,安凯客车,,买方,1.32亿元,Industry: Industrials,合肥公交集团有限公司,Industrials
第一类新闻,海上风电,66kV海缆及配套附件,东方电缆,中游，中游,下游,3.5亿元人民币。,Industry: Energy,Orsted-沃旭和PGE-波兰电网,Energy
第一类新闻,硅晶圆,环球晶&&&台胜科&&&合晶,,,,,Industry: Materials.,,Materials
第一类新闻,芯片,重要战略性芯片,大众,,,,Industry: IT,恩智浦半导体,IT
第一类新闻,芯片,重要战略性芯片,大众,,,,Industry: IT,英飞凌,IT
第一类新闻,芯片,重要战略性芯片,大众,,,,Industry: IT,瑞萨电子,IT
第一类新闻,中医药,,中国中医科学院,中游,中游,空。,Industry:HealthCare,阿里,HealthCare
第一类新闻,半导体,,中车时代半导体,下游,中游,,Industry: IT,时代电气,IT
第一类新闻,纺织,喷水织机电控系统产品,伟创电气,下游,中游,2.8亿元。,Industry: Materials,新疆诗歌纺织,Materials
第一类新闻,电力电缆,220KV交流电力电缆、110kV交流电力电缆,汉缆股份,下游,中游,6.4亿元。,Industry: Materials.,南方电网,Materials
第一类新闻,钢构,,安徽杭萧,上游,下游,,Industry: Industrials,耀元新材料,Industrials
第一类新闻,汽车产业链,,常州创发基金,上游,下游,50亿元。,Industry: Industrials,尚颀资本,Industrials
第一类新闻,云服务,,万兴科技,中游,上游,,Industry: IT.,微软,IT
第一类新闻,主网线路材料,,青岛东方铁塔股份有限公司,中游,下游,2.36亿元人民币。,Industry:Materials,南方电网,Materials
第一类新闻,免税,,品牌商,上游,下游,,Industry: Financials.,中免,Financials
第一类新闻,化工,烧碱装备,博世科,中游,下游,2.51-2.92亿元,Industry: Materials,海外纸业公司,Materials
第一类新闻,人工智能,,欧拉公司,中游,中游,,Industry: IT,思特奇,IT
第一类新闻,粗制氢氧化镍钴（MHP）,华友钴业,淡水河谷,下游,,订单金额空。,Industry: Materials,,Materials
第一类新闻,房地产,,光明地产,中游,下游,,Industry: RealEstate,,RealEstate
第一类新闻,信息技术,万得信息股份,"新湖信息科技有限公司,,,衢州嘉弢科技合伙企业",,卖,"2,269,558,402.47",Industry: IT,网上产业链位置,IT
第一类新闻,信息技术,万得信息股份,"新湖信息科技有限公司,,,衢州嘉弢科技合伙企业",,卖,"2,269,558,402.47",Industry: IT,,IT
第一类新闻,产业链培育,,奇安信,中游,中游,,Industry: Industrials,贵州联通,Industrials
第一类新闻,政企安全市场,,奇安信,中游,中游,,Industry: IT.,贵州联通,IT
第一类新闻,安全产品孵化,,奇安信,中游,中游,,Industry: IT,贵州联通,IT
第一类新闻,人工智能计算,,北京神州新桥科技有限公司,中游,中游,3.4亿元,Industry: IT,武汉人工智能计算中心,IT
第一类新闻,文化旅游+农产品贸易+旅游服务,,山水比德,中游,下游,,Industry: CD (Consumer Discretionary),华润,CD
第一类新闻,生物医药、医疗器械、双碳新能源、人工智能、电子信息、高端装备制造,,盈科资本,,,50亿元,Industry: HealthCare,泰安市人民政府,HealthCare
第一类新闻,电动汽车充电桩,EliteSiC MOSFET和二极管,安森美,上游,中游,,Industry: Utilities.,Kempower,IT
第一类新闻,光电产业,,罗博特科,中游,下游,1.01亿元。,Industry: IT,天合,IT
第一类新闻,化工,BYK公司产品,凌玮科技,上游,下游,空。,Industry: Materials,成都展联商贸有限公司,Materials
第一类新闻,移动智能终端,,慧博云通,中游,下游,,Industry: IT,中兴,IT
第一类新闻,天然气,,俄罗斯,上游,下游,,Industry: Energy,乌兹别克斯坦,Energy
第一类新闻,AMOLED,,联得装备,中游,下游,2.08亿元。,Industry: IT,京东,IT
第一类新闻,光口智能网关,,深圳兆能,中游,下游,2851万元。,Industry: IT,2023年弘智公司,IT
第一类新闻,生物制药,,康希诺生物(香港)有限公司,中游,中游,1333.9万元,Industry:HealthCare,Solution Group Berhad,HealthCare
第一类新闻,矿产资源开发,,矿冶集团,中游,中游,空。,Industry: Materials.,中盐集团,Materials
第一类新闻,药品,X08,湖北津药药业股份有限公司,中游,中游,280万元。,Industry: HealthCare,天津药业研究院股份有限公司,HealthCare
第一类新闻,电力设备,线路材料,"汇金通,,,下属子公司",下游,上游,6.67亿元。,Industry: Industrials,南方电网,Industrials
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,大众,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,斯特兰蒂斯,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,长安,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,长城,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,奇瑞,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,福特,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,日产,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,本田,Energy
第一类新闻,传统燃油系统,,亚普股份,上游,中游,,Industry: Energy.,丰田,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,斯特兰蒂斯,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,比亚迪,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,长安,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,奇瑞,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,上汽,Energy
第一类新闻,混动燃油系统,,亚普股份,上游,中游,,Industry: Energy.,一汽,Energy
第一类新闻,轴承,,力星股份,中游,上游,,Industry: Industrials,SKF,Industrials
第一类新闻,金融科技,数字化和扩展金融和行政解决方案,瑞银,中游,中游,,Industry: IT.,Numarics,IT
第一类新闻,芯片,昇腾/鲲鹏,川大智胜,中游,上游,,Industry: IT,中兴,IT
