news_type,industry,product,provider,buyer,provider_location,buyer_location,bill
第一类新闻,空,发动机锻件和铸件,空,波音,中游,空,空
第一类新闻,慈善,空,空,100家慈善组织,空,空,空
第一类新闻,垃圾处理,垃圾渗滤液、洁净水处理系统运维服务,天源环保,商丘中电环保发电有限公司,中游,下游,1226.11万元。
第一类新闻,休闲食品,湘卤风味休闲食品智能生产项目,劲仔食品公司,湖南咚咚,中游,下游,空
第一类新闻,食品,湘卤风味休闲食品智能生产项目,湖南咚咚,平江县人民政府,中游,下游,空
第一类新闻,配网设备,空,苏州科陆东自电气有限公司,南方电网公司,中游,下游,1.22亿元。
第一类新闻,建筑业,空,建泰建设,华发,中游,下游,6.07亿元。
第一类新闻,云服务,空,推特,Google Cloud,下游,上游,空
第一类新闻,光伏,空,深圳港集团,深圳能源集团,下游,中游,空。
第一类新闻,建筑业,华发北围 45-46T 项目,维业股份全资子公司,华发,下游,上游,6.1亿元。
第一类新闻,空,文心一言,百度,空,中游,空,空。
第一类新闻,水泥,空,中国铁物,天山股份,中游,下游,空
第一类新闻,游戏行业,空,智度股份,华为云,中游,上游,空
第一类新闻,空,空,华昌达公司,"特斯拉公司,,,比亚迪公司",空,空,空
第一类新闻,土壤修复,空,建工修复,灌云县燕尾港工业园区,中游,下游,9263万元
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,亚美尼亚,上游,下游,空
第一类新闻,外协件,空,上海元通座椅系统有限公司,公司,中游,中游,641.04万元。
第一类新闻,生物制药,空,河北开放大学,华药集团,中游,上游,空
第一类新闻,散货船,恒力造船（大连）有限公司,海易公司,下游,上游,空,10艘8.2万吨，订单金额未知。
第一类新闻,新能源车产业链,宁德时代,"施罗德国际精选基金中国A,,,施罗德国际精选基金大中华A,,,施罗德国际精选基金中国机遇","下游,,,下游,,,下游","上游,,,上游,,,上游",空,增持80%。每只基金持有宁德时代的总股数不确定，因此订单金额不确定。
第一类新闻,空,空,深圳瑞捷,中国移动信息港中心,下游,下游,空
第一类新闻,虚拟现实VR弹幕,空,华为技术有限公司,空,下游,中游,空
第一类新闻,芯片,Deep Edge10,云天励飞,相关合作方,上游,中游,空
第一类新闻,空,空,罗博特科,阿特斯集团,中游,下游,1.53亿元。
第一类新闻,农村水系综合整治项目,空,中交第二航务工程局有限公司，长江勘测规划设计研究有限责任公司,鄂州市梁子湖区城市建设投资有限公司,中游，牵头人,下游,5.26亿元。
第一类新闻,光伏电池,ABC组件,爱旭股份,LIBRA,中游,下游,订单金额：空
第一类新闻,原油,空,伊拉克,黎巴嫩,上游,下游,200万桶。
第一类新闻,谷歌云服务,空,推特公司,谷歌云服务,上游,下游,空。
第一类新闻,风力发电,空,东南粤水电投资有限公司,云南省丽江市人民政府,中游,政府,约90亿元。
第一类新闻,计算产业,空,电科网安,华为,下游,中游,空
第一类新闻,空,空,积成电子,国网福建省电力有限公司,上游,下游,"6,212.243万元"
第一类新闻,新能源,光储充换场站,金冠股份,俄罗斯联邦工商会中东代表处,上游,中游,14亿元。
第一类新闻,稀土,空,中国稀土集团,四川省自然资源投资集团,中游,下游,空
第一类新闻,AI设计创新,空,杰恩设计,哈工大（深圳）,中游,中游,空
第一类新闻,铜冶炼,空,中色印尼公司,十五冶印尼公司,下游,下游,1.05亿美元。
第一类新闻,网络综合代维服务,空,长实通信,中国移动,中游,下游,19.81亿元。
第一类新闻,车用照明,S311车大灯ECU,浙江得邦车用照明有限公司,湖北华中马瑞利汽车照明有限公司,中游,下游,8100万元人民币
第一类新闻,电动重型卡车,空,南方电网,空,上游,下游,空
第一类新闻,能源,空,华电国际,空,上游,空,空。
第一类新闻,语言翻译,空,谷歌,Bard,中游,中游,空
第一类新闻,空,政府行业数据平台,榕基软件,数梦工场,中游,中游,空
第一类新闻,空,空,江苏新能,"新誉集团有限公司,,,中广核风电有限公司",下游,上游,29.29亿元
第一类新闻,数字经济,空,恺英网络,空,中游,空,8亿元
第一类新闻,数码墨水,空,安诺其,空,上游,中游,空
第一类新闻,园林景观,海淀区南旱河滨水慢行景观提升工程,乾景园林公司,北京金河水务建设集团有限公司,中游,下游,9438.67万元人民币
第一类新闻,新能源,空,润海新能源有限公司,TÜV南德意志集团,中游,中游,空
第一类新闻,空,空,中国中元国际工程有限公司,深圳机场南航基地,空,下游,3820万人民币
第一类新闻,辅料,SNAC,普利制药,客户,中游,下游,空
第一类新闻,建筑业,空,宁波建工,空,中游,下游,4.85亿元。
第一类新闻,新能源,太阳能电池、储能变流器及储能系统集成,空,天宸股份,空,空,116亿元。
第一类新闻,手机、平板、可穿戴设备,空,凌云光,空,下游,上游,空
第一类新闻,超声波滚焊机,空,骄成超声,宁德时代,上游,下游,空
第一类新闻,锂,空,沙特公司,宝马,中游,下游,空。
第一类新闻,科技创新,空,社保基金会,空,上游,中游,空
第一类新闻,白酒,"酱香型白酒,清香型白酒",深圳市怡亚通酒业有限公司,山西怡亚通秘造供应链有限公司,中游,下游,空
第一类新闻,空,联合安全解决方案,阿里云,IBM,空,空,空。
第一类新闻,热工装备,空,天鸟高新,空,中游,空,订单金额：空。
第一类新闻,空,空,浙江东南网架股份有限公司,中国联合工程有限公司,下游,中游,空
第一类新闻,空,空,电光科技,华为,中游,中游,空
第一类新闻,汽车和手机生态,空,极星汽车中国公司,星纪魅族,中游,下游,空
第一类新闻,机械设备,振动筛、给料机、破碎机、PC构件等系列产品,威领股份,"鞍山鞍重,辽宁鞍重","中游,中游",空,3000万元
第一类新闻,建筑材料,厂外补给水管道材料,东宏股份,博兴公司,下游,下游,1.19亿元
第一类新闻,海上风电,空,大烨智能,海上风电安装业主单位、风机供应商及施工总包单位,中游,下游,8.54亿元
第一类新闻,重结晶碳化硅,空,扬州力泰新材料科技有限公司,凯龙高科,下游,上游,4500万元
第一类新闻,制鞋,空,苏美达所属技术公司,意尔康股份有限公司,中游,下游,空
第一类新闻,空,空,岚图汽车,"中国工商银行,,,中国银行,,,中国农业银行,,,交通银行,,,中信银行,,,招商银行",空,空,150亿元。
第一类新闻,矿石轨道车,空,Gemco Rail,力拓,中游,下游,1.5亿澳元。
第一类新闻,车险分期,空,普洛斯产融科技,联合保险公司等金融机构,上游,下游,"2.14亿元,,,"
第一类新闻,电池,空,亿纬锂能,Powin,中游,下游,10GWh。
第一类新闻,智慧能源,储能系统设备,金盘科技,厦门东源新能源科技有限公司,中游,下游,"10,870万元。"
第一类新闻,乘用车,"汉EV, 元PLUS EV, 海豚",比亚迪,Andor,中游,空,空
第一类新闻,电子元器件,空,公司名称: 英伟达,公司名称: 首都在线,产业链位置: 上游,产业链位置: 下游,订单金额: 空
第一类新闻,旅游,空,凯撒世嘉控股集团,农商银行发展联合会,下游,上游,空
第一类新闻,能源类,空,壳牌,空,上游,空,130亿美元。
第一类新闻,空,空,陕西建工控股集团有限公司,陕西建工,上游,中游,空
第一类新闻,数据,空,恒丰银行,上海数交所,中游,中游,空
第一类新闻,空,空,国电南自,国网河南,上游,下游,空
第一类新闻,房地产,空,美力科技,新昌县七星街道办事处,中游,中游,1.17亿元
第一类新闻,外汇,空,土耳其央行,私人银行,中游,中游,空
第一类新闻,数字经济,空,中国移动通信集团有限公司,青海省政府,上游,下游,空
第一类新闻,汽车,"汉EV, 元PLUS EV, 海豚",比亚迪,Andor,上游,下游,空
第一类新闻,污水处理,定远污水处理厂项目,中工环境科技有限公司,空,下游,空,空
第一类新闻,新材料,空,江苏海四达电源有限公司,光莆电子股份有限公司,中游,中游,空
第一类新闻,燃料电池系统,空,本田,五十铃,上游,下游,空
第一类新闻,通信基础设施,空,中国铁塔股份有限公司,贵州省人民政府,中游,上游,空
第一类新闻,风能和太阳能,空,欧洲重建与发展银行,塞尔维亚政府,中游,中游,空
第一类新闻,纺织,空,黑牡丹,空,上游,空,7140万美元。
第一类新闻,风电、光伏、储能,空,湛江风力发电有限公司,内蒙古乌兰察布丰镇市人民政府,中游,下游,219亿元
第一类新闻,光模块,空,新易盛,空,上游,下游,空
第一类新闻,空,空,华塑科技,腾讯,下游,上游,空
第一类新闻,农业装备,采棉机,星光农机,新疆银丰,上游,下游,空
第一类新闻,锂电池正极关键材料,空,超频三公司,空,供应商,下游,空。
第一类新闻,工程机械,原材料,交通银行湖南省分行,三一集团,下游,上游,220亿元。
第一类新闻,空,空,中贝通信,人民出行,上游,下游,5.84亿元。
第一类新闻,海关,空,中国海关,WCO,上游,中游,空
第一类新闻,空,空,银之杰,"盐城市大数据集团有限公司,,,清雁科技（北京）有限公司",空,空,空
第一类新闻,空,空,祥和实业,中原利达,下游,上游,3.97亿元。
第一类新闻,直升机,空中客车,航空公司,中游,下游,空,43。
第一类新闻,人工智能,空,ServiceNow,微软,中游,中游,空
第一类新闻,航天科技,空,银河电子,上海格思航天科技有限公司,中游,空,3000万元。
第一类新闻,集装箱,空,中外运集装箱运输有限公司,招商轮船全资单船公司,上游,中游,空。订单金额：空。
第一类新闻,汽车,丰田电推系统,海马汽车公司,空,上游,中游,空
第一类新闻,土地,空,上航,东航,中游,下游,31.6亿元
第一类新闻,网络保险,空,汇丰银行,Cyberwrite,中游,中游,空。
第一类新闻,锂离子电池,高能正极材料,丰元股份,山东丰元锂能科技有限公司,下游,中游,10亿元人民币
第一类新闻,新能源汽车,空,恒大新能源汽车,"本公司,,,其他认购方","下游,,,中游",空,208.95亿港元
第一类新闻,空,空,天和防务,"中国电信陕西分公司,,,陕西省国防企业创新发展促进会",空,空,空。
第一类新闻,电子元器件,空,博实（苏州）智能科技有限公司,内蒙古通威硅能源有限公司,中游,下游,4396万元
第一类新闻,天然气,空,空,空,空,空,空。
第一类新闻,吸入气雾剂,空,阿斯利康,空,下游,上游,2.5亿美元
第一类新闻,教育,乐高,学而思,下游,下游,空,空。
第一类新闻,农林生物质,空,九洲集团,空,上游,下游,空。订单金额：空。
第一类新闻,电池,4680电池,空,欣旺达,空,中游,空。
第一类新闻,塑料制品,空,惠城环保,空,下游,空,11.99亿元。
第一类新闻,城市客运枢纽,空,中工国际,YIHAI,中游,下游,9.45亿元
第一类新闻,电力器材,甘肃—浙江±800千伏特高压直流工程线路可研及勘察设计包5,永福股份,空,上游,空,2726万元。
第一类新闻,空,城市提升、乡村振兴、景区景点景观提升、矿山生态环境修复,金埔园林,兰坪白族普米族自治县人民政府,中游,中游,空。
第一类新闻,无,无,厦门钨业公司,"Orano CAM,,,Orano PCAM",下游,上游,空
第一类新闻,空,空,上海三一重机股份有限公司,上海上飞飞机装备制造有限公司,中游,中游,空。
第一类新闻,钢结构,空,大地钢构,万华物资,中游,下游,10.74亿元，1.27亿元。
第一类新闻,空,毛里求斯路易港移民广场城市客运枢纽综合体项目,中工国际,YIHAI,下游,下游,9.45亿元
第一类新闻,氢燃料电池,空,东风汽车股份有限公司,"东风商用车有限公司,国氢科技",中游,"上游,中游,中游,中游,上游",空
第一类新闻,隔离类芯片产品,空,纳芯微,空,下游,下游,空
第一类新闻,PCB系列产品,奥士康,英伟达,中游,上游,空,空
第一类新闻,干线物流,换电产品,"宇通客车,,,空,,,","下游,,,空,,,",空,空,空。
第一类新闻,风电,空,兴业矿业,空,中游,空,空
第一类新闻,电气元器件,空,南阳金冠智能开关有限公司,"河南广盛建安建设工程有限公司,,,河南锦冠电力工程有限公司","中游,,,下游",空,订单金额：空
第一类新闻,液化天然气（LNG）运输,空,沪东中华造船（集团）有限公司,两家单船公司,上游,下游,33.3亿元
第一类新闻,人工智能,Llama 2,联发科,Meta,上游,上游,空。
第一类新闻,新能源储存,空,普裕时代新能源科技有限公司,浙江清华长三角研究院,中游,中游,空
第一类新闻,新能源汽车,空,亚太股份,特斯拉,中游,下游,空
第一类新闻,建筑业,安置房建设项目,浙江省二建建设集团有限公司,中科瑞城设计有限公司,中游,下游,18.87亿元。
第一类新闻,钢结构,空,精工钢构,长鸿高科集团,中游,下游,9692万元
第一类新闻,石油,柴油,奥地利石油公司,慕尼黑储油站,上游,中游,空
